word,text_only_count,image_count
jas,1,0
blavet,1,0
relentlesly,1,0
orthopedically,1,0
plumie,1,0
"yard,--white",1,0
oustacs,1,0
ulan-ude,1,0
dust-soiled,1,0
hootings,1,0
street-view,1,0
bdt,1,0
chicano-american,1,0
144--air-line,1,0
kehawi,1,0
aja's,1,0
voyeuristic,1,0
india.--insubordination,1,0
chadian,1,0
llas,1,0
blundell,1,0
materials--glass,1,0
thoguht,1,0
report--that,1,0
corollary,1,0
local-government,1,0
ouiatenon,1,0
ko-ufadi,1,0
"mamma,--he--he--_kissed_",1,0
exercisers,1,0
peakofter,1,0
russian-israeli,1,0
nazi-soviet,1,0
heim,1,0
three-volume,1,0
dornbach,1,0
skialgi,1,0
widely-recognized,1,0
90's.on,1,0
outmanoeuvred,1,0
telbesa,1,0
roar--the,1,0
spread-legged,1,0
pleasance,1,0
j.r.r,1,0
perlmutter,1,0
esaid,1,0
cutsey,1,0
200712,1,0
_dhobi_,1,0
allowances--as,1,0
carrosse,1,0
brainstem,1,0
soyal,1,0
cofita-chiqui,1,0
p??trifications,1,0
"540,000",1,0
a-11-the,1,0
menshevik,1,0
allamutcha,1,0
dceu,1,0
oost,1,0
janey's,1,0
boot-like,1,0
"8,313",1,0
metazoan,1,0
wantonness,1,0
_sumach_,1,0
ideologists,1,0
_having_,1,0
udolpho,1,0
bithynia,1,0
visonteo,1,0
226--labor,1,0
113--ben,1,0
cake--she,1,0
"15,2002",1,0
flare-ups,1,0
beautifying,1,0
self-starting,1,0
electrolyte,1,0
chalan,1,0
chiodos's,1,0
klimt's,1,0
taivalkoski,1,0
waycross,1,0
gellman's,1,0
his--she,1,0
stanalgi[142,1,0
singleton's,1,0
"come,--the",1,0
criticism--had,1,0
"a""2",1,0
lafaye,1,0
4.2:change,1,0
civl,1,0
2705,1,0
b-275874,1,0
cerruti,1,0
wyoming--bad,1,0
galvanization,1,0
escapologist,1,0
basuthe;&lt;br&gt,1,0
lt;www.edinburghfestivals.co.uk&gt,1,0
s'assembloit,1,0
step-son,1,0
groedy,1,0
goshwami's,1,0
adlon,1,0
motet,1,0
nod--he,1,0
moss-overgrown,1,0
nimh,1,0
othershires,1,0
dessay,1,0
"58,879",1,0
schaffhausen,1,0
florence--kitty,1,0
vertigo-inducing,1,0
xevious,1,0
"2,128",1,0
tax--which,1,0
rat_,1,0
tentation,1,0
staysails,1,0
macdonald-free--at,1,0
curve's,1,0
"41,662",1,0
sindone,1,0
"sacrificed,--and",1,0
cell--call,1,0
agreedto,1,0
attack--happy,1,0
"trying,in",1,0
truly--i,1,0
40850,1,0
paladins,1,0
boutwell,1,0
distractedly,1,0
man--she,1,0
khor,1,0
bracelet--and,1,0
1225,1,0
3235-0462,1,0
castin,1,0
name--'look,1,0
superposition,1,0
in-and,1,0
montemassi,1,0
chocolate's,1,0
ultisols,1,0
flood-lit,1,0
sky--smiling,1,0
karagandy,1,0
obstfeld--you,1,0
sick-nurse,1,0
meio,1,0
one-click,1,0
"tudor,--the",1,0
overdoses,1,0
"30,285",1,0
springsteen's,1,0
mefreedom,1,0
"466,232",1,0
_really_,1,0
vaunteth,1,0
racherbaumer,1,0
parmenio.--the,1,0
pantheistic,1,0
salavat,1,0
methil,1,0
pyxis,1,0
kui,1,0
platform...i,1,0
"over,--the",1,0
fiumicino,1,0
sanely,1,0
philosopher--even,1,0
hunkering,1,0
non-hispanics,1,0
book-eating,1,0
aguing,1,0
fellow-designers,1,0
suakin,1,0
kamadhenu,1,0
full-course,1,0
wind-tent,1,0
poty,1,0
"4,857",1,0
pro-dig-io-ou-s,1,0
everythign,1,0
repressiveness,1,0
_rancheros_,1,0
alpacas,1,0
pothunters,1,0
bird-watching,1,0
hine,1,0
blende,1,0
rahman's,1,0
striryini,1,0
steed's,1,0
nonfiancial,1,0
_beg_,1,0
vilest,1,0
darkly-lit,1,0
fado's,1,0
antiparosetranslated,1,0
bicker,1,0
of--oh,1,0
"2,170",1,0
d'amanto,1,0
turbanned,1,0
bronx's,1,0
intercollegiately,1,0
psychoanalysis--including,1,0
yessiree,1,0
estate-three,1,0
defendin,1,0
lying-down,1,0
twins--should,1,0
zeczekeh,1,0
rasing,1,0
"so,--and",1,0
aristocracy--all,1,0
borysovych,1,0
minda,1,0
bruggen,1,0
_aut,1,0
holst,1,0
"115,969",1,0
kaplinsky,1,0
remembereth,1,0
udo,1,0
hirrihigua,1,0
syphon,1,0
"2,304",1,0
"1,156",1,0
stephanov,1,0
martiniquaise,1,0
sozan,1,0
iftah,1,0
22161,1,0
himself--aren't,1,0
rhys-davies,1,0
streamlet,1,0
nictitating,1,0
seongho,1,0
friedrichshain,1,0
windmill's,1,0
stair-climbing,1,0
randiest,1,0
_every_,1,0
daffidils,1,0
"security,[81",1,0
half-submerged,1,0
amblin,1,0
adedayo,1,0
22h2,1,0
drug-business,1,0
olive-tinted,1,0
aequorin,1,0
then--what,1,0
psdb,1,0
khudi,1,0
epiphyles,1,0
step-siblings,1,0
isabella's,1,0
nwant,1,0
typhus,1,0
forename,1,0
desecration,1,0
immobility,1,0
"mishap--""i",1,0
glory--of,1,0
bogart-trabulus,1,0
eisenhowers,1,0
omitt,1,0
judeans,1,0
overloads,1,0
employer--and,1,0
cartoon/animated,1,0
hutchason,1,0
"21,798",1,0
rodi,1,0
alito,1,0
nipples--rumored,1,0
ineffectually,1,0
heshiko,1,0
arfter,1,0
kowland,1,0
denti-alveolar,1,0
srinagar's,1,0
themeselves,1,0
behavior--spitting,1,0
colony.but,1,0
annuitants,1,0
preciative,1,0
jerry-built,1,0
drout,1,0
"mind,--a",1,0
but--joe,1,0
tkis,1,0
udalguri,1,0
term--first,1,0
and--i'm,1,0
acoustically,1,0
cels,1,0
now-blocked,1,0
white-frocked,1,0
sysigambis.--rejoicings,1,0
khaneh,1,0
parch,1,0
"nile,just",1,0
september-october,1,0
_bag_,1,0
olian,1,0
oscillate,1,0
98--mystic,1,0
himself--a,1,0
posessions,1,0
to--say,1,0
tommotley,1,0
unhappy--boys,1,0
semi-settled,1,0
fall/holiday,1,0
saw-mill,1,0
hooky,1,0
prospectin,1,0
kmotra,1,0
"owls,--which",1,0
once-a-week,1,0
dree[1,1,0
dije,1,0
ngoc,1,0
katetov,1,0
street-cars,1,0
handsful,1,0
thing--saved,1,0
philippine-american,1,0
kurtis,1,0
aremore,1,0
entrepreneurshipat,1,0
iv.--scene,1,0
luulaja,1,0
college-age,1,0
pg40073,1,0
brims,1,0
fern-glades,1,0
w]ith,1,0
guest-chambers,1,0
instigations,1,0
dyed-in-the-wool,1,0
17-th,1,0
12141,1,0
fiha,1,0
everglot,1,0
giants_,1,0
anti-reed,1,0
shuldn't,1,0
mayaimi--viz,1,0
moonroof,1,0
aesthete-mystic,1,0
tofiga,1,0
succeeds--in,1,0
connect4climate,1,0
knee-joints,1,0
cream-filled,1,0
_motherless_,1,0
l00,1,0
schiedam,1,0
debasing,1,0
_kahar,1,0
boundlessly,1,0
irrigational,1,0
nurse.--alexander's,1,0
arachnoid,1,0
hyaenas,1,0
dessiminate,1,0
"2,300,000",1,0
inter-cooler,1,0
stomach-ache,1,0
cleatures,1,0
two-thousand-yards,1,0
destalinization,1,0
carpetbag,1,0
insatiably,1,0
rushs,1,0
churchwomen,1,0
ahs,1,0
art--a,1,0
cameleon,1,0
pistol-ball,1,0
digo,1,0
cityso,1,0
ozoe,1,0
stolon,1,0
masturbator,1,0
aahed,1,0
preffered,1,0
trevanion,1,0
suresh,1,0
wans't,1,0
battles--had,1,0
1551,1,0
guaiquillo,1,0
idshit,1,0
evesdropping,1,0
away--an,1,0
dividends-but,1,0
sophisticate,1,0
bunnie,1,0
johore,1,0
drance,1,0
lardner,1,0
revelaed,1,0
ride--unless,1,0
silverchair,1,0
east--the,1,0
dxlv,1,0
drench,1,0
wiefelst,1,0
enough57,1,0
oka-tiokinans,1,0
chitons,1,0
vor/dme,1,0
control--comes,1,0
half-stubble,1,0
e85,1,0
returned.--the,1,0
"15,647",1,0
kethir[an,1,0
deconstructs,1,0
spam--that,1,0
three-coned,1,0
april-foolings,1,0
parentis,1,0
simulation-related,1,0
candlit,1,0
faqs,1,0
cado-hadatcho,1,0
"ceremonies,[114",1,0
quick-wittedness,1,0
bouffant,1,0
g??ode,1,0
fortyscrew's,1,0
_inevitable_,1,0
safron,1,0
bio-weather,1,0
"effective,32",1,0
"mate,--and",1,0
6002,1,0
nayarit,1,0
trouble-some,1,0
claudene,1,0
fish-tail,1,0
susral,1,0
tugboats,1,0
_tch,1,0
legendarily,1,0
outlook-related,1,0
scalable,1,0
obeisant,1,0
strickland,1,0
fruit-and-nut,1,0
cladium,1,0
gues,1,0
illectual,1,0
sister-group,1,0
bagdogra,1,0
abattoir,1,0
vavitch,1,0
subprefectures,1,0
alexandru,1,0
swabbed,1,0
ill-lighted,1,0
ovvo,1,0
karlshof,1,0
hypsiboas,1,0
"patty,--and",1,0
chalecoo._,1,0
stay--and,1,0
sugaring-off,1,0
"patty--""the",1,0
dramamine,1,0
double-ended,1,0
_pay_,1,0
tutu-clad,1,0
coast--where,1,0
mud-river,1,0
foot--limping,1,0
uria,1,0
three--like,1,0
marilla--oh,1,0
word--just,1,0
wool-workers,1,0
assandun,1,0
tamra,1,0
zijlmans,1,0
mbepo,1,0
revolver--his,1,0
aem,1,0
parochially,1,0
pig-sticking,1,0
pleasuring,1,0
bandshell,1,0
20b,1,0
"it,though",1,0
macschler's,1,0
spammed,1,0
braving,1,0
"imdb,and",1,0
sand-bagged,1,0
fintan,1,0
hitchiti-mikasuki,1,0
salvadorians,1,0
helens,1,0
back-lot,1,0
gortyn,1,0
dareema,1,0
holzdorf,1,0
pipefitters,1,0
1977-95,1,0
medigap,1,0
ticket-of-leave,1,0
well-a-day,1,0
about--the,1,0
westgate,1,0
late-16th-century,1,0
unfluted,1,0
oleksandrivna,1,0
heerlen,1,0
kelt,1,0
cranganur,1,0
girlies,1,0
middle-west,1,0
volteer,1,0
iriff,1,0
gilded-and-crimson,1,0
rookh,1,0
campi,1,0
hypercanes,1,0
andal,1,0
fbd,1,0
conditioner's,1,0
notorius,1,0
homsexual,1,0
orthus,1,0
self-paced,1,0
it?--she,1,0
attempt;--and,1,0
sea-ice,1,0
crescent-moon,1,0
139--the,1,0
maleness,1,0
bingolotto,1,0
narutte,1,0
magaro,1,0
kleets,1,0
coin-like,1,0
colubrid,1,0
indo-china,1,0
"good,--so",1,0
conciliating,1,0
surprise._,1,0
niaaa-sponsored,1,0
nonbiological,1,0
still-moving,1,0
mistake--about,1,0
yugoslavian,1,0
murderin,1,0
were--in,1,0
theagency,1,0
52-story,1,0
tatamamina,1,0
spectators--visitors,1,0
muscogulges,1,0
high/high,1,0
"illustrated""'s",1,0
past--had,1,0
prudhomme's,1,0
snigdums,1,0
product(red,1,0
benning's,1,0
embargoes,1,0
santan,1,0
hardwired,1,0
workforce-its,1,0
waldhof,1,0
"78,591",1,0
molson,1,0
lavivsh,1,0
cervical,1,0
wigton,1,0
phenomenons,1,0
shooting_,1,0
0.289,1,0
jefferson-mania,1,0
imaged,1,0
_turtle_,1,0
nation--any,1,0
techiques,1,0
pines--and,1,0
scholiasts,1,0
d181,1,0
kigara,1,0
ktaha-s,1,0
il-76,1,0
indubitably,1,0
purcashing,1,0
vocative,1,0
gracechurch-street_,1,0
lumber-wagon,1,0
encrypt,1,0
1990-2075,1,0
milimeters,1,0
lyell's,1,0
enviably,1,0
vergeltung,1,0
binyamin,1,0
0607,1,0
effiency,1,0
indians.[134,1,0
bjork,1,0
mousehunt,1,0
change--strap,1,0
him--wouldn't,1,0
teache's,1,0
baluchi,1,0
bowler.one,1,0
siwoneys,1,0
durin,1,0
valentini,1,0
flo--she,1,0
bettern,1,0
for-hifi,1,0
7.33,1,0
mariticide,1,0
trainyard,1,0
child-endangerment,1,0
decreaes,1,0
verson,1,0
nhld,1,0
realtors,1,0
melania,1,0
mesquaki,1,0
mast-height,1,0
"practice,9",1,0
manicurist,1,0
some-times,1,0
yavapai,1,0
grumpily,1,0
hbob,1,0
4.031x109,1,0
ccity,1,0
roches,1,0
thrice-repeated,1,0
that--contrary,1,0
antisocial,1,0
py-10,1,0
muskingum,1,0
times-led,1,0
harcovers,1,0
false-face,1,0
army.--philotas,1,0
rutland,1,0
alibama,1,0
frost/nixon,1,0
sapienza,1,0
resrvoir,1,0
crude--yet,1,0
prithes,1,0
letter_,1,0
bongaigaon,1,0
2000-2020,1,0
folktale,1,0
nordrhein-westfalen,1,0
bentine,1,0
fast-day,1,0
engagents,1,0
ksalgi,1,0
mimosas,1,0
ruiz-tolima,1,0
transposed,1,0
xenon,1,0
falconry,1,0
verriyre,1,0
korila,1,0
mid-sentence,1,0
twenty's,1,0
fulls,1,0
team.he,1,0
earthquake-safe,1,0
batwoman,1,0
harmer,1,0
descoteaux,1,0
rotechnique,1,0
1905-1998,1,0
unobtrusively,1,0
21-knot,1,0
depressants,1,0
cot-bed,1,0
this--yet,1,0
moors--with,1,0
tknow,1,0
liddes-ville,1,0
enormities--no,1,0
conclaves,1,0
instate,1,0
patel,1,0
chairing,1,0
henreid,1,0
order's,1,0
tour's,1,0
entrapped,1,0
half-witch,1,0
maybe--but,1,0
collagist,1,0
chiffoniers,1,0
trafficked,1,0
butser,1,0
speed-the-plow,1,0
el-azhar,1,0
quoyi,1,0
aberations,1,0
citics,1,0
anywheres,1,0
vcds,1,0
agitatedly,1,0
subsidiaries&lt;ref&gt,1,0
2800,1,0
compellingly,1,0
adr,1,0
ums,1,0
conchology,1,0
drumhead,1,0
crumpling,1,0
single-color,1,0
evolutionary-biological,1,0
six-pence,1,0
couroas,1,0
house;--anyway,1,0
d'honor,1,0
s'illot-cala,1,0
1320s,1,0
history-rich,1,0
bellefontaine,1,0
yhaguy,1,0
ablitt,1,0
classman,1,0
aladdin's,1,0
grossers,1,0
girls--that,1,0
"leave--""lem",1,0
assoluta,1,0
semipermanent,1,0
multi-turn,1,0
boy'll,1,0
"3,00",1,0
heart-disease,1,0
"59,400",1,0
r.p.m,1,0
"16,00",1,0
songstress,1,0
1996-200,1,0
hmno4,1,0
ineptly,1,0
swamping,1,0
m/500,1,0
dhoom,1,0
fith,1,0
spinoza,1,0
shapiro's,1,0
slate-pencil,1,0
effife,1,0
santioned,1,0
41.84,1,0
apalachucly,1,0
working-man's,1,0
"thing,--the",1,0
narodnyy,1,0
hjalmar,1,0
total||129||1,1,0
nassitoches,1,0
farufaru,1,0
"27,220",1,0
dastak,1,0
re-design,1,0
worms.-note,1,0
states-compiled,1,0
havering,1,0
fellatio,1,0
brights,1,0
31-49,1,0
cheered_,1,0
atholl,1,0
sikoa,1,0
hungary's,1,0
spectrography,1,0
ladhar,1,0
baudelair,1,0
lempiras,1,0
colloboration,1,0
nicoderm,1,0
disemboweling,1,0
capsizing,1,0
middleincome,1,0
cock-crow,1,0
five-year-long,1,0
"again,--that",1,0
volts,1,0
rosered,1,0
grooms--of,1,0
am--and,1,0
kwasniewski,1,0
"1,621",1,0
organizationverses,1,0
_talat,1,0
milk-pans,1,0
sail--but,1,0
gift--for,1,0
16-18,1,0
morecambe's,1,0
cf-105,1,0
holboelli,1,0
jawless,1,0
pedrosa,1,0
careers--and,1,0
eko,1,0
jungle-wise,1,0
marplot,1,0
sagmeg,1,0
sapper,1,0
rundus,1,0
regentrified,1,0
1499,1,0
jabberin,1,0
unfaithful...you,1,0
them?yes,1,0
friend--an,1,0
proboscis,1,0
pefect,1,0
willest,1,0
linux's,1,0
incapsulation,1,0
62851&lt;br&gt,1,0
smearing,1,0
tourament,1,0
dustbuster,1,0
anagrams,1,0
oitside,1,0
tv-ma,1,0
240--among,1,0
"14,000-strong",1,0
hypocritically,1,0
defuse,1,0
co-ooperation,1,0
returnest,1,0
nij,1,0
www.ain.lsc.gov,1,0
supressed,1,0
khasa,1,0
iranologist,1,0
indian-run,1,0
tangaroa,1,0
tamanny,1,0
gyosan,1,0
unrightfully,1,0
crime-based,1,0
settlement's,1,0
skateboarded,1,0
census-related,1,0
texts--some,1,0
propounding,1,0
mayberry,1,0
snuggest,1,0
neutral-colored,1,0
rsvp'd,1,0
tyler--do,1,0
trifles--scraps,1,0
1-7-1,1,0
ashby,1,0
ago--you,1,0
people--most,1,0
tallewheanas--east,1,0
fech,1,0
crane30,1,0
"4,010",1,0
perre,1,0
74411,1,0
koukonaries,1,0
this--he,1,0
edergton's,1,0
carmo,1,0
portered,1,0
village--at,1,0
ridgepoles,1,0
moshesh,1,0
mixed-to-negative,1,0
conductor/musicologist,1,0
oaxacan,1,0
200--young,1,0
isipayatit,1,0
acts_--not,1,0
incurably,1,0
trinfan's,1,0
bye:white,1,0
productivity-enhancing,1,0
west-countrymen,1,0
manufactory,1,0
abdurrahman,1,0
1206-1368,1,0
cat-like,1,0
magee's,1,0
desperadoes,1,0
isometrics,1,0
verdaderos,1,0
environment-all,1,0
breast-plate,1,0
kasugayama,1,0
bagley,1,0
amritsar[29,1,0
reagan-era,1,0
war-song,1,0
s--s--say,1,0
1188,1,0
neva,1,0
r.e.m,1,0
evn,1,0
9:28:05,1,0
economics--which,1,0
uel,1,0
verged,1,0
cecile,1,0
"desperados""-tour",1,0
gijuku,1,0
tweaking,1,0
toshinari,1,0
famlies,1,0
zenawi's,1,0
copper-red,1,0
skirt-dances,1,0
pike--he,1,0
poupee,1,0
surfacing,1,0
uhheszszilu,1,0
grey-stone,1,0
corrosion-free,1,0
trouble--father--i,1,0
exposition--but,1,0
stodder,1,0
sort--just,1,0
yes's,1,0
home--particularly,1,0
technology-dependent,1,0
sub-tehsil,1,0
some'ut,1,0
b-275549,1,0
v6s,1,0
"calculation),was",1,0
chagarli,1,0
comfortingly,1,0
i.n,1,0
uffenheim,1,0
amphiumidae,1,0
k-rotterdam,1,0
doordarshan,1,0
1998-2002,1,0
"routes,16",1,0
"1,315",1,0
uth,1,0
bm,1,0
2007/2008,1,0
"77,676",1,0
europe--infected,1,0
bad--or,1,0
physician-delivered,1,0
3-dimensional,1,0
skyrim,1,0
halong,1,0
saint-wandrille,1,0
possible-with,1,0
a217,1,0
mando,1,0
playcenter,1,0
peuple,1,0
citybuses,1,0
macarena,1,0
bilash,1,0
salesians,1,0
bhoy,1,0
foederati,1,0
ravenspur,1,0
westfalish,1,0
distractingly,1,0
foun'lings,1,0
louis-based,1,0
only_,1,0
117--col,1,0
davaka,1,0
"future,--let",1,0
ballplay,1,0
_wako-k,1,0
reword,1,0
izsak,1,0
old-maid,1,0
"volume,--a",1,0
hastenest,1,0
clientcentered,1,0
akber,1,0
plain's,1,0
furzy,1,0
whole-heartedness,1,0
much-praised,1,0
2.535,1,0
ira4,1,0
ameer,1,0
robertsbridge,1,0
minstrelsy,1,0
performsnce,1,0
taio,1,0
azoras,1,0
evil--not,1,0
placidity,1,0
afrika,1,0
andecores,1,0
harty,1,0
fear----but,1,0
brigitte,1,0
"system,3",1,0
freshly-cut,1,0
880,1,0
shogunal,1,0
rosales,1,0
ferrol,1,0
yamma,1,0
bullockstone,1,0
"2,230",1,0
kalial's,1,0
crowdfunding,1,0
competeing,1,0
1.1:personal,1,0
chastens,1,0
up--while,1,0
mantlets,1,0
keystrokes,1,0
pbolems,1,0
countout,1,0
siao,1,0
single-mindedness,1,0
pundole,1,0
arrest--what,1,0
dailies--carried,1,0
westlintel,1,0
milksop,1,0
pre-cooked,1,0
history-sheeter,1,0
tuas,1,0
universitat,1,0
1075,1,0
know--your,1,0
baka,1,0
state-based,1,0
fashionables,1,0
"you""--jasmine",1,0
gyi,1,0
villaea,1,0
microcracks,1,0
avenue.the,1,0
then--so,1,0
ninoy,1,0
over-exploitation,1,0
crosea,1,0
savoir,1,0
libertango,1,0
resort-based,1,0
1/6th,1,0
distractible,1,0
remarked--and,1,0
mujaddara,1,0
143rd,1,0
scrub-grown,1,0
manzikert,1,0
sangoan,1,0
judeo-berber,1,0
13the,1,0
leopardi,1,0
remote-operated,1,0
pilloried,1,0
32500,1,0
angar,1,0
impasse,1,0
wenger,1,0
lka_,1,0
nerio,1,0
magnetophon,1,0
washy,1,0
determined--not,1,0
noncommon,1,0
eclipsing,1,0
"31,144,763",1,0
brew--invariably,1,0
mejouz,1,0
saucepans,1,0
printf,1,0
wenchang,1,0
htchi,1,0
did--like,1,0
neuwirth,1,0
yellowhammer's,1,0
kanshinji,1,0
operandi,1,0
green--the,1,0
ajaami's,1,0
g-span,1,0
neely's,1,0
prison-like,1,0
resistance--a,1,0
niedecken,1,0
tennessee--we,1,0
caldwell-moore,1,0
man--and,1,0
"himself,--whistles",1,0
eliis,1,0
firefinches,1,0
goowew,1,0
apuko,1,0
castellaro,1,0
event--the,1,0
coyovea,1,0
lu-un,1,0
revoler,1,0
gum-tree,1,0
"78,592",1,0
tailgating,1,0
seoendfing,1,0
throaty--it,1,0
neugnadenfeld,1,0
2.require,1,0
mandalas,1,0
hlich,1,0
carnotaurus,1,0
thing--'tis,1,0
residentials,1,0
bajjar,1,0
type-writer,1,0
unvieled,1,0
folding-door,1,0
name=bio/&gt,1,0
"213,984&lt;br&gt",1,0
question-do,1,0
devided,1,0
limited-edition,1,0
350-375,1,0
hypercritical,1,0
dagger's,1,0
sources-before,1,0
"67,000",1,0
epidermal,1,0
y've,1,0
haveing,1,0
tensingh,1,0
deer-skin,1,0
game-making,1,0
destin,1,0
avora,1,0
beach-style,1,0
mislabelled,1,0
re-analysis,1,0
0.00,1,0
dunnit,1,0
l'invenzione,1,0
worshipingly,1,0
suwanda,1,0
bulgar,1,0
dollar--two--three,1,0
weatherman's,1,0
vailton,1,0
destigmatize,1,0
anothony,1,0
accident--broke,1,0
2697,1,0
cucamonga,1,0
plane-spotters,1,0
four-week-long,1,0
psychologic,1,0
past-master,1,0
voice-checks,1,0
cha-la,1,0
janiero,1,0
vaquelin,1,0
spigas,1,0
zuccarelli,1,0
scrunch,1,0
devkota,1,0
lemon-juice,1,0
shakhter,1,0
wants--cooperation,1,0
ten-days,1,0
_ravenous,1,0
langfeler,1,0
pictorials,1,0
inappeasable,1,0
atiparo,1,0
undeservedly,1,0
privative,1,0
expenses--that,1,0
6.5-second,1,0
faux-louis,1,0
pan--the,1,0
benicio,1,0
pincocchio,1,0
www.realclearpolitics.com,1,0
suppose--er--that,1,0
"ironworkers,42",1,0
hearties,1,0
2018/19,1,0
holysmokes,1,0
saphirai,1,0
contortus,1,0
nondefaulting,1,0
denatured,1,0
peke,1,0
europeans--and,1,0
todayone,1,0
john._,1,0
pathologize,1,0
hinterrhein,1,0
bureau-designated,1,0
nak,1,0
non-american,1,0
anti-western,1,0
caracciolo,1,0
mriya,1,0
joki,1,0
ortiki,1,0
vicu,1,0
romish,1,0
biogaphy,1,0
workhorse,1,0
blowhards,1,0
names/other,1,0
nahuala,1,0
professionals-minnesota's,1,0
ragusa,1,0
herdochi,1,0
"165,489",1,0
round-the-coast,1,0
lanteen-type,1,0
"3,564km2",1,0
chingkheirel,1,0
bustanas-salatin,1,0
dvdb,1,0
palaeologus,1,0
winnowed,1,0
enthusiasm--they've,1,0
rochard,1,0
gorsha,1,0
nutjob,1,0
trw,1,0
politicos,1,0
sissies--he,1,0
nobel-bought,1,0
freshy,1,0
re-shaped,1,0
musk-oxen,1,0
gao/aimd-96-85r,1,0
elemash,1,0
kidnapped--for,1,0
sunken-boat-shaped,1,0
taiji,1,0
buffalobrought,1,0
owl-like,1,0
purnima,1,0
animlals,1,0
anti-big-government,1,0
abundantly-flowering,1,0
on?--and,1,0
21/2,1,0
flay's,1,0
man--this,1,0
hangeth,1,0
chantham,1,0
deflicts,1,0
then-delhi,1,0
years--such,1,0
two-hours,1,0
army-captains,1,0
8727,1,0
anoirol,1,0
"100,000,000,000",1,0
yes's(50,1,0
numbersin,1,0
"still,--and",1,0
archie--don't,1,0
teaching-educa-tion,1,0
marlton's,1,0
wood-merchant,1,0
dalenhoek,1,0
mathilda,1,0
republic(a,1,0
middlebrooks,1,0
rosenborg,1,0
coffee-houses,1,0
patterning,1,0
workstand,1,0
unattractiveness,1,0
walls--pictures,1,0
mccowesky,1,0
cross-unit,1,0
_hollow_,1,0
khaldoun,1,0
instant--but,1,0
fidgetty,1,0
retrospectively,1,0
shopgirl,1,0
rainbow-painted,1,0
life--that,1,0
regioexpress,1,0
varnishes,1,0
kotdwar,1,0
bascober,1,0
vallon-pont-d,1,0
"7,400",1,0
notice--so,1,0
hypsilophodon,1,0
19:26,1,0
43.4,1,0
723,1,0
404.7mm,1,0
a2996f(b)(6,1,0
dramatics,1,0
66-year-old,1,0
over--all,1,0
l'armata,1,0
aristocracy's,1,0
03.12.04,1,0
direction--straight,1,0
jugful,1,0
hammeras,1,0
ekstraklasa,1,0
volcano-devastated,1,0
pussy's,1,0
ingin,1,0
attorney-at-law,1,0
fossil's,1,0
last-but-one,1,0
"sleepiness,--he",1,0
ill-luck,1,0
him--that--why,1,0
nauen,1,0
uncle--that,1,0
congeners,1,0
insectivore,1,0
assault.--great,1,0
giovane,1,0
trs-80,1,0
good--for,1,0
leighton,1,0
muskohgeh,1,0
discriminator,1,0
thundersnowstorm,1,0
constipation,1,0
cluj-napoca,1,0
handicappers,1,0
for--perhaps,1,0
cloth-bedraped,1,0
all-rounder,1,0
just--just--just,1,0
gimlets,1,0
www.forrester.com,1,0
tradeu,1,0
summer--that,1,0
"1,489",1,0
poor--poorer,1,0
paley's,1,0
bradly,1,0
nicolo,1,0
bread-and-circuses,1,0
gdr,1,0
intal,1,0
victims-to-be,1,0
arms--was,1,0
sketchbook,1,0
good--it,1,0
decorativeness,1,0
hookin,1,0
nationalsozialistischer,1,0
ammar,1,0
francais,1,0
lautenwercks,1,0
questel,1,0
assurance's,1,0
wise-cracking,1,0
polish-lotafrankish,1,0
end--all,1,0
chicken--with,1,0
srgt,1,0
green-colored,1,0
teying,1,0
"night.""kells",1,0
pre-qualifying,1,0
stuff--is,1,0
brantley's,1,0
vincis,1,0
clades,1,0
happy-faced,1,0
ramamrutham,1,0
rakishly,1,0
responsiblefor,1,0
bishnupur,1,0
iade,1,0
camp-chair,1,0
mr.ivanhoe,1,0
gabbling,1,0
all--many,1,0
savi,1,0
megatons,1,0
tandjil,1,0
black-owned,1,0
barabaric,1,0
bks,1,0
feckless,1,0
emocrats,1,0
"8,770",1,0
crinkling,1,0
windex,1,0
heiwa,1,0
eliche,1,0
affectionatly,1,0
mutchasak,1,0
wristwatches,1,0
d-paterson,1,0
bruni,1,0
yetsunnuhu,1,0
club-house,1,0
sichel,1,0
instantanous,1,0
milk-bottle,1,0
73_,1,0
abc-tvs,1,0
shoos,1,0
jabba,1,0
r-ariz,1,0
follows:[99,1,0
venier,1,0
d39,1,0
come--ahem,1,0
kosaka,1,0
seomon-cho,1,0
yal,1,0
visitro,1,0
circumcised,1,0
kisha,1,0
arabicized,1,0
boss--and,1,0
co-composer,1,0
smart-alecks,1,0
set-back,1,0
job-gain,1,0
pandavaru,1,0
propelling,1,0
venere,1,0
limited-duty,1,0
wholesaler,1,0
inter-denominational,1,0
coward--chap,1,0
charallave,1,0
getae,1,0
orients,1,0
www.lats.com/rights,1,0
televizija,1,0
"home""--for",1,0
jackson--the,1,0
3-mile-long,1,0
zaprionus,1,0
dta,1,0
impolitic,1,0
nixon-appropriate,1,0
formula_15,1,0
star-studded,1,0
1988-2013,1,0
circulations,1,0
property-related,1,0
home--her,1,0
environage,1,0
trittin,1,0
gao/aimd/hehs-00-29,1,0
barberini's,1,0
naabeeh,1,0
blockages,1,0
331-lbs,1,0
death.--parmenio,1,0
movies-in-the-making,1,0
hilted,1,0
n.7,1,0
crutchley,1,0
voyaging,1,0
"o'er.""[a",1,0
me--mos,1,0
1.04,1,0
are--is,1,0
yellow-breasts,1,0
husband--keene,1,0
